DURATION;POPULARITY;KEY;TEMPO;LOUDNESS;MODE;PLAYLISTID;MOOD;PLAYLIST;PLAYLISTDESCRIPTION;URI;ARTIST;SONG;DANCEABILITY;ENERGY;INSTRUMENTALNESS;ACOUSTICNESS
0.021436584415645374;0.6197183098591549;1.0;0.6598647605356334;0.5913369142068694;0.0;0GAdYvlIkfKBUnuHbQAT5c;NONE;All Out 50's;The 1950's were a time of changes and the music of the decade saw the birth of Rock ’n’ Roll, Rockabilly and Rhythm &amp, Blues.;spotify:track:2wwRSaZgshcHSvGzWryUIi;Eddie Cochran;Summertime Blues;0.721;0.82;3.26E-4;0.387
0.08201711359465283;0.08450704225352113;0.8181818181818182;0.3446276921438649;0.4585324988912433;1.0;0GAdYvlIkfKBUnuHbQAT5c;NONE;All Out 50's;The 1950's were a time of changes and the music of the decade saw the birth of Rock ’n’ Roll, Rockabilly and Rhythm &amp, Blues.;spotify:track:0qsel5JVOPD03UIl3MoIHg;The Chordettes;Mr. Sandman;0.62;0.283;0.0;0.796
0.14663431073894492;0.6056338028169014;0.0;0.434736309666427;0.34962795052481155;1.0;0GAdYvlIkfKBUnuHbQAT5c;NONE;All Out 50's;The 1950's were a time of changes and the music of the decade saw the birth of Rock ’n’ Roll, Rockabilly and Rhythm &amp, Blues.;spotify:track:7MVrcX2RcCU6qypBtNJQiO;Mickey & Sylvia;Love Is Strange;0.568;0.316;2.28E-4;0.648
0.11834712528221472;0.704225352112676;0.9090909090909091;0.7302265527247557;0.7993396737791357;1.0;0GAdYvlIkfKBUnuHbQAT5c;NONE;All Out 50's;The 1950's were a time of changes and the music of the decade saw the birth of Rock ’n’ Roll, Rockabilly and Rhythm &amp, Blues.;spotify:track:2XGHdmjsumZRkaL8LhBb1e;Chuck Berry;Johnny B. Goode;0.54;0.874;3.11E-4;0.781
0.0;0.5633802816901409;0.9090909090909091;0.15050714799137452;0.35854728231409844;1.0;0GAdYvlIkfKBUnuHbQAT5c;NONE;All Out 50's;The 1950's were a time of changes and the music of the decade saw the birth of Rock ’n’ Roll, Rockabilly and Rhythm &amp, Blues.;spotify:track:4S9WWr42OEWNbA7SVt9xEY;Jerry Lee Lewis;Great Balls Of Fire;0.563;0.508;0.0;0.416
0.03877078766657122;0.6197183098591549;0.6363636363636364;0.7278904773314164;0.6500271029419012;1.0;0GAdYvlIkfKBUnuHbQAT5c;NONE;All Out 50's;The 1950's were a time of changes and the music of the decade saw the birth of Rock ’n’ Roll, Rockabilly and Rhythm &amp, Blues.;spotify:track:1fMMRoalpb7E8m5FsAta2y;Little Richard;Good Golly Miss Molly;0.557;0.873;2.1E-4;0.481
0.11364159082268233;0.4084507042253521;0.6363636363636364;0.38091339882331016;0.8093924013206525;1.0;0GAdYvlIkfKBUnuHbQAT5c;NONE;All Out 50's;The 1950's were a time of changes and the music of the decade saw the birth of Rock ’n’ Roll, Rockabilly and Rhythm &amp, Blues.;spotify:track:7DPxY0fRDRHeWRtLZZoOyt;The Platters;The Great Pretender - Single Version;0.5;0.377;0.0;0.872
0.10091669913211639;0.6197183098591549;0.09090909090909091;0.1485105023560418;0.42950771201892285;1.0;0GAdYvlIkfKBUnuHbQAT5c;NONE;All Out 50's;The 1950's were a time of changes and the music of the decade saw the birth of Rock ’n’ Roll, Rockabilly and Rhythm &amp, Blues.;spotify:track:6AhHYWJOBMRjEi2z1tWpYa;Dion & The Belmonts;A Teenager In Love;0.549;0.273;0.0;0.627
0.05845423779729356;0.5492957746478874;0.7272727272727273;0.505317732875436;0.7530182821662643;0.0;0GAdYvlIkfKBUnuHbQAT5c;NONE;All Out 50's;The 1950's were a time of changes and the music of the decade saw the birth of Rock ’n’ Roll, Rockabilly and Rhythm &amp, Blues.;spotify:track:1VI29k31nGdasgJ8BBpPu8;Neil Sedaka;Oh! Carol - Remastered;0.584;0.743;0.0;0.766
0.37947964533647505;0.49295774647887325;0.9090909090909091;0.5361659079413252;0.8172276154338934;1.0;0GAdYvlIkfKBUnuHbQAT5c;NONE;All Out 50's;The 1950's were a time of changes and the music of the decade saw the birth of Rock ’n’ Roll, Rockabilly and Rhythm &amp, Blues.;spotify:track:4J7VWj4ibCSw3tCiRKpypm;The Isley Brothers;Shout;0.458;0.89;0.0;0.725
0.04130543964477322;0.647887323943662;0.2727272727272727;0.5226153395628677;0.5217562706351945;1.0;0GAdYvlIkfKBUnuHbQAT5c;NONE;All Out 50's;The 1950's were a time of changes and the music of the decade saw the birth of Rock ’n’ Roll, Rockabilly and Rhythm &amp, Blues.;spotify:track:5TuihWGVJZVtzvYGpiTqbo;Buddy Holly;Everyday;0.731;0.255;0.0;0.485
0.07644791994254789;0.647887323943662;1.0;0.5313739584165269;0.6970383876213473;1.0;0GAdYvlIkfKBUnuHbQAT5c;NONE;All Out 50's;The 1950's were a time of changes and the music of the decade saw the birth of Rock ’n’ Roll, Rockabilly and Rhythm &amp, Blues.;spotify:track:2NkAoxQOr6MGdMB5JDTU81;Fats Domino;Blueberry Hill - 2002 Digital Remaster;0.479;0.506;2.69E-5;0.849
0.03767713227597666;0.09859154929577464;0.8181818181818182;0.7914037749913478;0.43547035923717536;1.0;0GAdYvlIkfKBUnuHbQAT5c;NONE;All Out 50's;The 1950's were a time of changes and the music of the decade saw the birth of Rock ’n’ Roll, Rockabilly and Rhythm &amp, Blues.;spotify:track:5OdudzcV2Xr5TYoUcM9RbD;Doris Day;Que Sera Sera;0.4;0.316;0.0;0.87
0.04011790825498599;0.056338028169014086;0.8181818181818182;0.24462236775550403;0.6725471837579461;1.0;0GAdYvlIkfKBUnuHbQAT5c;NONE;All Out 50's;The 1950's were a time of changes and the music of the decade saw the birth of Rock ’n’ Roll, Rockabilly and Rhythm &amp, Blues.;spotify:track:4m7fiVwLrHrGO93XskiI7y;Elvis Presley;Heartbreak Hotel;0.694;0.295;1.42E-6;0.843
0.24604899388397866;0.5070422535211268;1.0;0.40659691717913904;0.36539693490366143;0.0;0GAdYvlIkfKBUnuHbQAT5c;NONE;All Out 50's;The 1950's were a time of changes and the music of the decade saw the birth of Rock ’n’ Roll, Rockabilly and Rhythm &amp, Blues.;spotify:track:1XieuY2bxCfXNHwSDJQrPs;Nina Simone;My Baby Just Cares For Me;0.768;0.24;1.39E-4;0.913
0.06899885940660981;0.07042253521126761;0.9090909090909091;0.9501104810584884;0.5161385699502292;1.0;0GAdYvlIkfKBUnuHbQAT5c;NONE;All Out 50's;The 1950's were a time of changes and the music of the decade saw the birth of Rock ’n’ Roll, Rockabilly and Rhythm &amp, Blues.;spotify:track:7B9i9zugGttc4r7krqMGNl;The Monotones;Book Of Love;0.454;0.616;4.71E-5;0.789
0.08017010331053712;0.4225352112676056;0.09090909090909091;0.5652770013044751;0.6185384122603853;1.0;0GAdYvlIkfKBUnuHbQAT5c;NONE;All Out 50's;The 1950's were a time of changes and the music of the decade saw the birth of Rock ’n’ Roll, Rockabilly and Rhythm &amp, Blues.;spotify:track:48UygVtYSfcjeEyCtNR8nI;Shirley & Lee;Let The Good Times Roll;0.525;0.528;3.06E-6;0.761
0.07525804165278084;0.5070422535211268;0.45454545454545453;0.4629888454063839;0.4841078204306904;1.0;0GAdYvlIkfKBUnuHbQAT5c;NONE;All Out 50's;The 1950's were a time of changes and the music of the decade saw the birth of Rock ’n’ Roll, Rockabilly and Rhythm &amp, Blues.;spotify:track:6cnMi8FAhEKHeyi83RiDKd;Brenda Lee;Sweet Nothin's - Single Version;0.796;0.37;7.0E-5;0.739
0.055544081822320894;0.647887323943662;0.45454545454545453;0.3569603066847696;0.6483023702754644;1.0;0GAdYvlIkfKBUnuHbQAT5c;NONE;All Out 50's;The 1950's were a time of changes and the music of the decade saw the birth of Rock ’n’ Roll, Rockabilly and Rhythm &amp, Blues.;spotify:track:1RIIMW4Df5Z7YTKHbXORiO;Johnny Cash;Get Rhythm;0.903;0.553;0.0;0.584
0.08208047989410787;0.056338028169014086;1.0;0.45197401698479883;0.542945843394274;1.0;0GAdYvlIkfKBUnuHbQAT5c;NONE;All Out 50's;The 1950's were a time of changes and the music of the decade saw the birth of Rock ’n’ Roll, Rockabilly and Rhythm &amp, Blues.;spotify:track:2tfIe0cUBzs0PB8RDXuNSw;Fats Domino;Ain't It a Shame;0.542;0.236;1.25E-6;0.608
0.26495092632142203;0.7746478873239436;0.09090909090909091;0.46806698080557996;0.4783915635933573;1.0;0GAdYvlIkfKBUnuHbQAT5c;NONE;All Out 50's;The 1950's were a time of changes and the music of the decade saw the birth of Rock ’n’ Roll, Rockabilly and Rhythm &amp, Blues.;spotify:track:3aEJMh1cXKEjgh52claxQp;Frank Sinatra;I've Got You Under My Skin - 1998 Digital Remaster;0.585;0.247;8.85E-6;0.452
0.028477284355095354;0.4507042253521127;0.18181818181818182;0.24534781566967495;0.7609520524318731;1.0;0GAdYvlIkfKBUnuHbQAT5c;NONE;All Out 50's;The 1950's were a time of changes and the music of the decade saw the birth of Rock ’n’ Roll, Rockabilly and Rhythm &amp, Blues.;spotify:track:7mVbL1b8HC1rW4Jle6ypG3;The Everly Brothers;Wake Up Little Susie - 2006 Remastered Version;0.741;0.666;0.0;0.238
0.05879453829436697;0.07042253521126761;0.36363636363636365;0.754771983068445;0.5127876607697236;0.0;0GAdYvlIkfKBUnuHbQAT5c;NONE;All Out 50's;The 1950's were a time of changes and the music of the decade saw the birth of Rock ’n’ Roll, Rockabilly and Rhythm &amp, Blues.;spotify:track:4k8so96fvtK7okllvTSdve;Carl Perkins;Blue Suede Shoes;0.542;0.506;0.0013;0.223
0.14841795472360558;0.43661971830985913;0.0;0.6973351436253761;0.5492534371458139;1.0;0GAdYvlIkfKBUnuHbQAT5c;NONE;All Out 50's;The 1950's were a time of changes and the music of the decade saw the birth of Rock ’n’ Roll, Rockabilly and Rhythm &amp, Blues.;spotify:track:11EbmzDuRIjP9RLrWxE53s;Jerry Lee Lewis;Whole Lot of Shakin' Going On;0.35;0.674;0.0;0.792
0.1056104990917497;0.4647887323943662;0.6363636363636364;0.7558435162260735;0.5740403094663185;1.0;0GAdYvlIkfKBUnuHbQAT5c;NONE;All Out 50's;The 1950's were a time of changes and the music of the decade saw the birth of Rock ’n’ Roll, Rockabilly and Rhythm &amp, Blues.;spotify:track:7f70SPA3myPcuPepsXc7OB;Bobby Day;Rockin' Robin;0.43;0.738;0.0102;0.439
0.13277351945814772;0.5915492957746479;0.45454545454545453;0.3234299709820834;0.472823140984576;1.0;0GAdYvlIkfKBUnuHbQAT5c;NONE;All Out 50's;The 1950's were a time of changes and the music of the decade saw the birth of Rock ’n’ Roll, Rockabilly and Rhythm &amp, Blues.;spotify:track:1Vr6JSWTpl5MIxUHOJ3nny;Johnny Cash;I Walk The Line;0.859;0.451;0.00106;0.717
0.01595891986275329;0.4788732394366197;0.36363636363636365;0.7921225674200676;0.5160892918740453;1.0;0GAdYvlIkfKBUnuHbQAT5c;NONE;All Out 50's;The 1950's were a time of changes and the music of the decade saw the birth of Rock ’n’ Roll, Rockabilly and Rhythm &amp, Blues.;spotify:track:3kEnKwF8IbvTwUuubZb17q;Eddie Cochran;C'mon Everybody;0.622;0.645;1.16E-4;0.246
0.058578623496223836;0.056338028169014086;0.0;0.7942722892207758;0.7310402601882423;1.0;0GAdYvlIkfKBUnuHbQAT5c;NONE;All Out 50's;The 1950's were a time of changes and the music of the decade saw the birth of Rock ’n’ Roll, Rockabilly and Rhythm &amp, Blues.;spotify:track:4OJ3zauZJ8UOyr5IANIBJ2;Elvis Presley;Hound Dog;0.374;0.779;2.09E-5;0.7
0.12413692753242242;0.07042253521126761;0.6363636363636364;0.49267896600378036;0.806534272901986;1.0;0GAdYvlIkfKBUnuHbQAT5c;NONE;All Out 50's;The 1950's were a time of changes and the music of the decade saw the birth of Rock ’n’ Roll, Rockabilly and Rhythm &amp, Blues.;spotify:track:5Bw0xKGGLBs2XkQ3V6YT8b;Chuck Berry;School Day;0.757;0.864;2.31E-5;0.798
0.16246884490276794;0.4507042253521127;0.2727272727272727;0.2818797753108111;0.7022618636968413;1.0;0GAdYvlIkfKBUnuHbQAT5c;NONE;All Out 50's;The 1950's were a time of changes and the music of the decade saw the birth of Rock ’n’ Roll, Rockabilly and Rhythm &amp, Blues.;spotify:track:7LYfx4uOewuMJnkAN4xHlj;Louis Prima;Buona Sera - 2002 Digital Remaster;0.544;0.459;0.0;0.689
0.1091167676615958;0.4507042253521127;0.0;0.7194380108085083;0.6582565416646134;1.0;0GAdYvlIkfKBUnuHbQAT5c;NONE;All Out 50's;The 1950's were a time of changes and the music of the decade saw the birth of Rock ’n’ Roll, Rockabilly and Rhythm &amp, Blues.;spotify:track:2epi2U1m8cY1JpoVDgIDtb;Bobby Freeman;Do You Wanna Dance;0.518;0.689;0.00151;0.885
0.07832543992640122;0.15492957746478872;0.36363636363636365;0.18640683651465534;0.9055832060316366;1.0;0GAdYvlIkfKBUnuHbQAT5c;NONE;All Out 50's;The 1950's were a time of changes and the music of the decade saw the birth of Rock ’n’ Roll, Rockabilly and Rhythm &amp, Blues.;spotify:track:4Pf62nHVGmstrQ4FT9cU1f;Conway Twitty;Mona Lisa;0.55;0.717;3.25E-6;0.788
0.12022464526606805;0.6197183098591549;0.45454545454545453;0.19398743444346825;0.8328980436603756;1.0;0GAdYvlIkfKBUnuHbQAT5c;NONE;All Out 50's;The 1950's were a time of changes and the music of the decade saw the birth of Rock ’n’ Roll, Rockabilly and Rhythm &amp, Blues.;spotify:track:533NW3XHuW3MjO4vLqY2iV;Jackie Wilson;Reet Petite;0.678;0.683;0.0;0.389
0.10295146141461743;0.6338028169014085;0.36363636363636365;0.39278012938263707;0.6465283595328439;0.0;0GAdYvlIkfKBUnuHbQAT5c;NONE;All Out 50's;The 1950's were a time of changes and the music of the decade saw the birth of Rock ’n’ Roll, Rockabilly and Rhythm &amp, Blues.;spotify:track:2DpJ9T2RVRanZcYFHKOAfA;Paul Anka;Put Your Head On My Shoulder;0.547;0.335;0.0;0.747
0.17129318882687858;0.5633802816901409;0.45454545454545453;0.35350610973564406;0.6100625831567537;1.0;0GAdYvlIkfKBUnuHbQAT5c;NONE;All Out 50's;The 1950's were a time of changes and the music of the decade saw the birth of Rock ’n’ Roll, Rockabilly and Rhythm &amp, Blues.;spotify:track:0KfRV4xDwLWEHtZyAIO24x;The Five Satins;In The Still Of The Night;0.442;0.315;0.0;0.877
0.10977389965594446;0.5352112676056338;0.6363636363636364;0.4463368208077097;0.6026215936529838;1.0;0GAdYvlIkfKBUnuHbQAT5c;NONE;All Out 50's;The 1950's were a time of changes and the music of the decade saw the birth of Rock ’n’ Roll, Rockabilly and Rhythm &amp, Blues.;spotify:track:5eh0402zJwaohvhArtKhQ4;The Drifters;Under The Boardwalk;0.726;0.356;0.0;0.666
0.06596431773270686;0.5774647887323944;0.09090909090909091;0.7808548305513403;0.6117380377470064;1.0;0GAdYvlIkfKBUnuHbQAT5c;NONE;All Out 50's;The 1950's were a time of changes and the music of the decade saw the birth of Rock ’n’ Roll, Rockabilly and Rhythm &amp, Blues.;spotify:track:6vL5Kx5LmZzcL12DZl2OiY;Frankie Lymon & The Teenagers;Why Do Fools Fall in Love;0.439;0.458;6.02E-5;0.617
0.11584298300375034;0.704225352112676;0.7272727272727273;0.6122114847056943;0.9529887153205538;1.0;0GAdYvlIkfKBUnuHbQAT5c;NONE;All Out 50's;The 1950's were a time of changes and the music of the decade saw the birth of Rock ’n’ Roll, Rockabilly and Rhythm &amp, Blues.;spotify:track:7DJsL4jyXA39GDiHFQYQ0t;Ray Charles;Mess Around;0.565;0.962;0.0;0.437
0.18055640304721493;0.6619718309859155;0.8181818181818182;0.588943907568618;0.7108362489528409;1.0;0GAdYvlIkfKBUnuHbQAT5c;NONE;All Out 50's;The 1950's were a time of changes and the music of the decade saw the birth of Rock ’n’ Roll, Rockabilly and Rhythm &amp, Blues.;spotify:track:2qkpzlS8qvQOezmnlMkedv;Howlin' Wolf;Smokestack Lightnin';0.671;0.589;0.00183;0.827
0.09293723920073975;0.5492957746478874;0.45454545454545453;0.7314644730186619;0.5461489183462278;1.0;0GAdYvlIkfKBUnuHbQAT5c;NONE;All Out 50's;The 1950's were a time of changes and the music of the decade saw the birth of Rock ’n’ Roll, Rockabilly and Rhythm &amp, Blues.;spotify:track:2JoXjemDQe0fSmk26CpfrP;Bill Haley & His Comets;Shake, Rattle And Roll - Single Version;0.671;0.679;0.0;0.159
0.0839579998779612;0.6901408450704225;0.0;0.8490935228815589;0.9121371901640961;0.0;0GAdYvlIkfKBUnuHbQAT5c;NONE;All Out 50's;The 1950's were a time of changes and the music of the decade saw the birth of Rock ’n’ Roll, Rockabilly and Rhythm &amp, Blues.;spotify:track:3Os0VNtvEnRFlXSK5dvOFu;Little Richard;Tutti Frutti;0.532;0.591;0.0;0.782
0.10875534506470404;0.49295774647887325;0.8181818181818182;0.47131485770572107;0.6022273690435126;1.0;0GAdYvlIkfKBUnuHbQAT5c;NONE;All Out 50's;The 1950's were a time of changes and the music of the decade saw the birth of Rock ’n’ Roll, Rockabilly and Rhythm &amp, Blues.;spotify:track:0TMrV95mP7sDlvbE4iVfKP;Gene Vincent & His Blue Caps;Be-Bop-A-Lula;0.607;0.561;0.0;0.421
0.06086450407656527;0.6197183098591549;0.8181818181818182;0.4651186007507387;0.7040358744394619;1.0;0GAdYvlIkfKBUnuHbQAT5c;NONE;All Out 50's;The 1950's were a time of changes and the music of the decade saw the birth of Rock ’n’ Roll, Rockabilly and Rhythm &amp, Blues.;spotify:track:49dOnz1NuDgUNba91MudGy;Buddy Holly;That'll Be The Day;0.651;0.528;0.0;0.608
0.1133716973250034;0.43661971830985913;0.9090909090909091;0.3990163192503261;0.695116542650175;1.0;0GAdYvlIkfKBUnuHbQAT5c;NONE;All Out 50's;The 1950's were a time of changes and the music of the decade saw the birth of Rock ’n’ Roll, Rockabilly and Rhythm &amp, Blues.;spotify:track:7qJa87WYoskswPf8gKFbVt;Ricky Valance;Tell Laura I Love Her - 2004 Remastered Version;0.499;0.333;2.61E-5;0.646
0.043340201927274266;0.4084507042253521;0.5454545454545454;0.6380480792268988;0.5283595328438377;1.0;0GAdYvlIkfKBUnuHbQAT5c;NONE;All Out 50's;The 1950's were a time of changes and the music of the decade saw the birth of Rock ’n’ Roll, Rockabilly and Rhythm &amp, Blues.;spotify:track:31oT0QYXEYK5ngF5eD45iS;The Diamonds;Little Darlin' - Single Version;0.648;0.535;0.0416;0.414
0.03573624599266829;0.4647887323943662;0.9090909090909091;0.6923768069642999;0.503671216675701;1.0;0GAdYvlIkfKBUnuHbQAT5c;NONE;All Out 50's;The 1950's were a time of changes and the music of the decade saw the birth of Rock ’n’ Roll, Rockabilly and Rhythm &amp, Blues.;spotify:track:2QD6hlIGUAqJuTzAw0eVTW;Ruth Brown;Lucky Lips;0.64;0.46;0.0;0.641
0.07519467535332579;0.5915492957746479;0.8181818181818182;0.7505790272342465;0.6477110333612576;1.0;0GAdYvlIkfKBUnuHbQAT5c;NONE;All Out 50's;The 1950's were a time of changes and the music of the decade saw the birth of Rock ’n’ Roll, Rockabilly and Rhythm &amp, Blues.;spotify:track:0xK34uEDBKa9ZzJ6kelLJE;The Everly Brothers;Bye Bye Love;0.547;0.523;0.0;0.724
0.06327242345585715;0.4507042253521127;0.6363636363636364;0.4714745893565477;0.5479722071650324;1.0;0GAdYvlIkfKBUnuHbQAT5c;NONE;All Out 50's;The 1950's were a time of changes and the music of the decade saw the birth of Rock ’n’ Roll, Rockabilly and Rhythm &amp, Blues.;spotify:track:39hE7MMHFjYsqv7zwhR6LD;The Marcels;Blue Moon - 2004 Remastered Version;0.62;0.426;0.0;0.71
0.10197984482297333;0.07042253521126761;0.18181818181818182;0.6174560072411681;0.688858226974819;0.0;0GAdYvlIkfKBUnuHbQAT5c;NONE;All Out 50's;The 1950's were a time of changes and the music of the decade saw the birth of Rock ’n’ Roll, Rockabilly and Rhythm &amp, Blues.;spotify:track:57HasUbCBvdp7QTL6mwf1F;Rosemary Clooney;Mambo Italiano;0.535;0.595;0.0;0.81
0.1458833027454036;0.04225352112676056;0.36363636363636365;0.26567366823736116;0.5919775291972602;0.0;0GAdYvlIkfKBUnuHbQAT5c;NONE;All Out 50's;The 1950's were a time of changes and the music of the decade saw the birth of Rock ’n’ Roll, Rockabilly and Rhythm &amp, Blues.;spotify:track:1uaHZMJyULGDBiNa9pk3FV;Sam Cooke;You Send Me;0.574;0.25;0.0;0.915
0.11468596131370073;0.39436619718309857;0.2727272727272727;0.0;0.47706105553639194;1.0;0GAdYvlIkfKBUnuHbQAT5c;NONE;All Out 50's;The 1950's were a time of changes and the music of the decade saw the birth of Rock ’n’ Roll, Rockabilly and Rhythm &amp, Blues.;spotify:track:4qEuSlJKuYFhHRgqMvXLmW;The Platters;Smoke Gets In Your Eyes;0.351;0.256;4.85E-5;0.892
0.1609973386154229;0.4225352112676056;0.45454545454545453;0.17876633921678245;0.6403686000098557;1.0;0GAdYvlIkfKBUnuHbQAT5c;NONE;All Out 50's;The 1950's were a time of changes and the music of the decade saw the birth of Rock ’n’ Roll, Rockabilly and Rhythm &amp, Blues.;spotify:track:6pqleSjOGb4XP9tjU7IwCv;Frankie Lymon & The Teenagers;Who Put The Bomp (In The Bomp Bomp Bomp) - 2004 Remastered Version;0.582;0.517;0.0;0.603
0.15783841124258965;0.2112676056338028;0.0;0.3169941165508611;0.8183117331099395;1.0;0ApdHY8K71F9WrIWbgiI2G;NONE;All Out 60's;The essential tracks from a decade of revolution. British Beat, The Summer of Love, Motown and much more besides...;spotify:track:1WWbqYAzu1N216ngniTLNq;The Temptations;My Girl;0.6;0.546;0.0;0.545
0.12050627326364605;0.7746478873239436;1.0;0.31120384420839653;0.46015867540531225;0.0;0ApdHY8K71F9WrIWbgiI2G;NONE;All Out 60's;The essential tracks from a decade of revolution. British Beat, The Summer of Love, Motown and much more besides...;spotify:track:4Y4Gd3ty8uut6Qw43c7yJc;Otis Redding;(Sittin' On) The Dock Of The Bay;0.741;0.28;9.91E-6;0.788
0.10051068543560811;0.8732394366197183;0.18181818181818182;0.27993637355908735;0.5990242940915587;1.0;0ApdHY8K71F9WrIWbgiI2G;NONE;All Out 60's;The essential tracks from a decade of revolution. British Beat, The Summer of Love, Motown and much more besides...;spotify:track:1qRA5BS78u3gME0loMl9AA;Buffalo Springfield;For What It's Worth;0.653;0.519;0.0209;0.406
0.12941275868705027;0.7605633802816901;0.8181818181818182;0.1725101828927402;0.5087468585226433;1.0;0ApdHY8K71F9WrIWbgiI2G;NONE;All Out 60's;The essential tracks from a decade of revolution. British Beat, The Summer of Love, Motown and much more besides...;spotify:track:2nwCO1PqpvyoFIvq3Vrj8N;Nancy Sinatra;These Boots Are Made For Walkin';0.74;0.392;1.11E-6;0.483
0.01937131243340671;0.4788732394366197;0.0;0.2364693980778958;0.8241265460996403;1.0;0ApdHY8K71F9WrIWbgiI2G;NONE;All Out 60's;The essential tracks from a decade of revolution. British Beat, The Summer of Love, Motown and much more besides...;spotify:track:0gE3ctfU9bxgxeyjI4POsz;Tom Jones;It's Not Unusual - 2nd Studio Version;0.51;0.85;0.0;0.697
0.3090092796425202;0.5915492957746479;0.5454545454545454;0.2335210180230546;0.440940225693589;0.0;0ApdHY8K71F9WrIWbgiI2G;NONE;All Out 60's;The essential tracks from a decade of revolution. British Beat, The Summer of Love, Motown and much more besides...;spotify:track:4woAWzTOfrG67vduS0JMJo;Simon & Garfunkel;Mrs. Robinson;0.604;0.461;3.12E-5;0.786
